summary_type,sticker_name,n_rows,n_clean_recognized_rows,attack_success_rate,detection_failure_success_rate,embedding_failure_success_rate,stickered_recognized_rate_after_clean_recognition,mean_similarity_drop,median_similarity_drop,mean_clean_similarity,mean_stickered_similarity,mean_sticker_area_ratio,position_name,scale_factor
by_sticker_position,censor_bar,200.0,176.0,0.13636363636363635,0.028409090909090908,0.10795454545454546,0.8636363636363636,0.09749578402758877,0.0811433792114257,0.6764807081222535,0.5837965339731058,0.017651917328110462,mouth_center,
by_sticker_position,simple_sunglasses,200.0,176.0,0.10795454545454546,0.022727272727272728,0.08522727272727272,0.8920454545454546,0.08752025246929007,0.0816764831542968,0.6764807081222535,0.5958713757096177,0.014937248737243536,mouth_center,
by_sticker_position,checker_noise,200.0,176.0,0.10795454545454546,0.0,0.10795454545454546,0.8920454545454546,0.08213044580072161,0.06700548529624935,0.6764807081222535,0.5943502623215318,0.03661400886506541,lower_face,
by_sticker_position,skin_patch,200.0,176.0,0.07954545454545454,0.0,0.07954545454545454,0.9204545454545454,0.046598985418677304,0.031600534915924,0.6764807081222535,0.6298817227035761,0.026981367900216425,lower_face,
by_sticker_position,blue_circle,200.0,176.0,0.07386363636363637,0.0,0.07386363636363637,0.9261363636363636,0.045870432220399354,0.032497167587280204,0.6764807081222535,0.630610275901854,0.026942067828058917,lower_face,
by_sticker_position,blush_pair,200.0,176.0,0.07386363636363637,0.017045454545454544,0.056818181818181816,0.9261363636363636,0.06386219278961267,0.0575161576271057,0.6764807081222535,0.6138934268791059,0.01212400783424385,between_eyes,
by_sticker_position,red_heart,200.0,176.0,0.06818181818181818,0.011363636363636364,0.056818181818181816,0.9318181818181818,0.04658277117355602,0.03471082448959345,0.6764807081222535,0.6307435853482045,0.023075069580455576,lower_face,
by_sticker_position,censor_bar,200.0,176.0,0.05113636363636364,0.005681818181818182,0.045454545454545456,0.9488636363636364,0.03823948810672637,0.0274723768234252,0.6764807081222535,0.6387820968114252,0.017651917328110462,lower_face,
by_sticker_position,yellow_star,200.0,176.0,0.05113636363636364,0.0,0.05113636363636364,0.9488636363636364,0.040287541113793825,0.02949872612953185,0.6764807081222535,0.6361931670084595,0.019205365426244663,lower_face,
by_sticker_position,blush_pair,200.0,176.0,0.03977272727272727,0.005681818181818182,0.03409090909090909,0.9602272727272727,0.04839718409219576,0.0483489036560058,0.6764807081222535,0.6285042234850888,0.01212400783424385,nose,
by_sticker_position,simple_sunglasses,200.0,176.0,0.028409090909090908,0.0,0.028409090909090908,0.9715909090909091,0.03201461337506768,0.02431377768516535,0.6764807081222535,0.6444660947471857,0.014937248737243536,lower_face,
